Respondent.ID,Product.ID,Product,Instant.Liking,q1_1.personal.opinion.of.this.Deodorant,q2_all.words,q3_1.strength.of.the.Deodorant,q4_1.artificial.chemical,q4_2.attractive,q4_3.bold,q4_4.boring,q4_5.casual,q4_6.cheap,q4_7.clean,q4_8.easy.to.wear,q4_9.elegant,q4_10.feminine,q4_11.for.someone.like.me,q4_12.heavy,q4_13.high.quality,q4_14.long.lasting,q4_15.masculine,q4_16.memorable,q4_17.natural,q4_18.old.fashioned,q4_19.ordinary,q4_20.overpowering,q4_21.sharp,q4_22.sophisticated,q4_23.upscale,q4_24.well.rounded,q5_1.Deodorant.is.addictive,q7,q8.1,q8.2,q8.3,q8.4,q8.5,q8.6,q8.7,q8.8,q8.9,q8.10,q8.11,q8.12,q8.13,q8.14,q8.15,q8.16,q8.17,q8.18,q8.19,q8.20,q9.how.likely.would.you.be.to.purchase.this.Deodorant,q10.prefer.this.Deodorant.or.your.usual.Deodorant,q11.time.of.day.would.this.Deodorant.be.appropriate,q12.which.occasions.would.this.Deodorant.be.appropriate,Q13_Liking.after.30.minutes,q14.Deodorant.overall.on.a.scale.from.1.to.10,ValSegb,s7.involved.in.the.selection.of.the.cosmetic.products,s8.ethnic.background,s9.education,s10.income,s11.marital.status,s12.working.status,s13.6,s13a.f.most.often,s13b.bottles.of.Deodorant.do.you.currently.own
8391,633,Deodorant F,0,5,2,4,3,5,1,2,5,4,2,4,1,5,4,2,3,1,1,4,1,4,2,2,4,5,4,5,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,3,1,6,2,4,2,4,7,1,1,0,0,6
8392,633,Deodorant F,1,4,0,3,3,4,5,2,4,2,5,3,5,5,4,4,3,3,3,3,5,2,1,4,4,2,4,5,4,1,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,2,1,3,2,4,9,2,4,1,5,3,2,1,0,0,4
8393,633,Deodorant F,0,6,1,3,5,5,4,3,3,1,4,5,1,4,5,5,4,5,2,4,4,3,4,2,2,3,5,1,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,1,1,1,3,5,7,2,4,3,4,3,2,1,0,0,1
8394,633,Deodorant F,0,5,2,3,5,4,4,2,4,1,5,3,2,2,5,2,3,4,3,3,3,1,4,5,2,3,5,4,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,5,1,2,7,7,7,4,1,4,8,2,2,0,0,2
8395,633,Deodorant F,0,5,2,5,4,4,5,2,4,2,3,2,3,1,5,5,2,3,3,5,3,2,2,1,5,3,4,4,3,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,1,2,5,7,2,4,2,3,2,1,1,0,0,2
8396,633,Deodorant F,0,7,2,3,3,5,3,1,5,3,3,4,5,2,1,3,5,4,3,5,3,1,2,1,5,5,4,5,4,1,0,,,,0,0,0,,0,,0,,1,,,,,0,0,0,2,4,3,3,4,1,5,4,3,4,5,2,2,0,0,6
8397,633,Deodorant F,0,5,1,3,1,1,5,5,2,2,4,5,1,4,1,1,5,4,3,5,1,2,4,1,5,1,4,4,4,3,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,5,2,3,3,3,8,7,4,1,3,3,2,1,0,0,2
8398,633,Deodorant F,0,6,1,3,1,3,4,3,3,1,5,5,4,4,2,2,4,1,1,3,5,3,1,4,5,4,4,3,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,3,6,10,2,4,1,4,3,3,2,0,0,4
8399,633,Deodorant F,0,7,1,2,1,5,1,4,5,4,5,5,5,4,3,2,3,3,2,3,4,5,3,3,3,4,4,5,2,6,0,,,,0,0,1,,0,,0,,1,,,,,0,0,0,3,1,2,3,5,8,5,4,1,2,6,2,1,0,0,3
8400,633,Deodorant F,0,6,0,3,4,4,5,1,3,2,5,4,2,5,4,2,4,5,1,4,5,2,5,3,4,5,5,3,5,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,1,2,3,4,4,3,4,1,4,10,2,6,0,0,4
8401,633,Deodorant F,0,5,0,3,4,2,2,1,3,2,5,4,3,3,3,1,4,4,1,5,5,4,4,4,5,2,3,3,4,0,0,,,,0,0,0,,0,,0,,1,,,,,0,0,0,3,2,3,3,1,6,3,4,1,4,3,2,3,0,0,6
8402,633,Deodorant F,0,6,1,4,1,4,5,2,1,3,5,4,3,3,4,5,3,5,1,5,2,2,1,5,5,5,3,2,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,5,2,3,6,3,5,4,1,2,8,3,3,0,0,4
8403,633,Deodorant F,0,6,1,1,1,5,3,2,5,4,3,5,4,5,5,1,5,4,3,4,2,2,4,2,4,2,2,4,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,2,3,5,9,2,4,1,2,7,3,1,0,0,1
8404,633,Deodorant F,0,7,1,3,2,4,1,1,3,2,3,5,1,5,3,5,4,5,1,2,4,3,4,2,3,2,5,4,3,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,2,6,3,6,4,1,2,2,2,4,0,0,3
8405,633,Deodorant F,0,6,2,3,2,4,5,2,5,1,5,3,3,5,2,1,4,4,1,5,4,4,4,5,3,3,3,4,3,1,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,1,3,1,3,1,8,7,4,3,4,2,3,1,0,0,6
8406,633,Deodorant F,0,7,0,5,1,5,4,4,3,1,3,4,4,2,3,2,5,5,5,5,5,5,2,3,1,3,5,3,5,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,2,2,6,7,7,4,2,2,10,2,1,0,0,2
8407,633,Deodorant F,1,4,3,3,4,5,3,5,2,3,5,5,3,5,3,1,5,1,1,4,4,5,1,3,3,3,5,5,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,1,3,4,7,5,4,2,3,10,1,2,0,0,6
8408,633,Deodorant F,0,6,1,3,2,4,5,3,4,4,5,5,4,1,5,5,4,5,3,3,2,3,4,3,2,5,5,5,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,2,2,3,5,10,3,4,1,3,2,2,1,0,0,3
8409,633,Deodorant F,1,2,1,1,2,4,3,4,4,4,1,5,5,5,1,3,2,4,1,5,2,1,3,1,1,1,3,3,5,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,3,2,7,2,4,1,3,10,2,2,0,0,6
8410,633,Deodorant F,0,6,1,3,1,5,2,2,2,2,4,4,1,1,4,5,2,5,3,1,5,2,1,2,3,5,5,4,5,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,2,3,5,7,2,4,1,2,10,2,2,0,0,6
8411,633,Deodorant F,0,7,2,3,1,4,4,3,3,5,4,5,1,5,4,4,2,4,2,5,4,2,5,5,2,4,4,3,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,3,2,3,2,7,7,4,1,2,8,1,1,0,0,1
8412,633,Deodorant F,0,7,0,4,2,4,3,2,4,1,2,3,1,1,5,2,2,1,1,3,1,2,2,1,5,5,1,5,4,0,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,4,4,2,3,7,4,2,4,1,2,2,1,2,0,0,6
8413,633,Deodorant F,0,6,0,3,1,4,3,1,4,1,1,5,3,5,1,3,2,4,1,2,5,5,1,3,5,4,5,5,2,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,4,3,3,6,1,2,4,2,2,4,1,2,0,0,2
8414,633,Deodorant F,0,5,1,4,5,5,3,4,2,4,5,3,4,3,3,1,4,5,2,4,1,4,3,2,4,2,4,4,4,4,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,5,3,3,1,1,8,4,4,1,4,10,1,6,0,0,3
8415,633,Deodorant F,0,6,1,3,3,4,2,5,3,1,5,5,4,4,3,3,4,4,5,4,5,4,2,4,3,3,4,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,2,1,1,7,2,4,2,4,4,4,1,0,0,6
8416,633,Deodorant F,1,4,1,3,2,2,2,1,4,1,4,5,1,5,2,2,3,5,3,3,4,2,2,4,3,5,3,3,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,5,4,3,3,5,5,5,4,1,2,5,2,1,0,0,5
8417,633,Deodorant F,0,5,1,3,1,4,5,1,5,1,4,5,2,5,4,1,3,5,1,3,3,2,3,4,4,3,3,3,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,2,5,3,3,4,1,3,2,2,3,0,0,5
8418,633,Deodorant F,0,6,1,3,3,2,4,3,5,4,3,5,1,5,5,5,2,5,5,2,5,1,2,3,4,1,5,4,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,1,3,2,6,6,7,4,1,3,4,1,1,0,0,3
8419,633,Deodorant F,0,7,1,3,1,5,1,1,5,2,3,5,4,5,4,1,3,1,1,5,5,4,4,5,1,1,3,2,1,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,3,3,7,7,2,4,1,4,4,1,1,0,0,4
8420,633,Deodorant F,0,5,1,3,3,5,4,3,3,5,4,1,4,5,5,1,4,4,5,5,5,3,2,1,3,1,5,2,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,1,1,6,9,2,4,5,3,2,2,1,0,0,4
8421,633,Deodorant F,0,6,4,3,1,5,4,1,3,4,5,1,5,4,3,5,5,4,2,4,4,2,1,1,4,5,4,4,5,2,0,,,,0,1,0,,0,,0,,1,,,,,0,0,0,4,4,3,1,1,8,2,4,2,3,6,1,2,0,0,4
8422,633,Deodorant F,0,6,0,3,2,2,5,5,4,2,5,4,2,5,1,3,3,5,2,4,4,3,3,2,4,4,4,2,5,1,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,4,1,3,1,3,3,2,4,3,3,7,1,1,0,0,3
8423,633,Deodorant F,1,1,0,3,1,5,4,1,4,1,5,5,3,4,5,5,5,4,5,5,4,1,4,4,5,3,3,5,3,4,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,2,5,8,3,4,1,3,8,1,2,0,0,5
8424,633,Deodorant F,1,4,4,3,2,2,1,2,4,3,5,3,3,5,4,2,5,5,2,3,5,4,4,1,2,3,1,4,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,1,3,2,5,10,4,4,1,3,6,2,4,0,0,3
8425,633,Deodorant F,0,7,2,4,2,3,3,1,3,1,2,1,3,5,5,4,3,4,5,5,4,1,2,3,5,3,1,4,5,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,1,3,2,1,7,4,3,2,3,1,1,0,0,2
8426,633,Deodorant F,0,5,2,3,4,2,4,1,2,5,5,4,4,4,2,4,5,4,1,4,2,2,5,4,5,4,5,1,5,0,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,5,1,3,2,2,9,2,4,1,3,4,2,3,0,0,6
8427,633,Deodorant F,1,4,2,3,3,1,4,3,2,1,2,4,5,5,3,5,5,3,1,4,2,3,5,5,3,3,5,1,3,1,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,3,4,2,1,5,9,3,4,1,2,5,2,1,0,0,2
8428,633,Deodorant F,0,6,1,4,1,3,3,5,5,4,4,5,3,5,2,4,2,4,5,4,2,1,3,5,5,5,2,4,1,0,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,3,2,2,3,6,7,2,4,1,3,2,2,1,0,0,2
8429,633,Deodorant F,0,7,2,5,2,2,4,2,1,1,2,3,2,5,5,3,4,5,1,5,3,4,4,1,4,2,5,5,3,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,5,3,2,1,7,5,4,1,4,2,2,3,0,0,3
8430,633,Deodorant F,0,7,1,4,2,4,4,1,2,1,5,4,5,5,5,1,1,3,3,5,1,4,2,3,4,5,5,4,4,-1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,3,3,2,2,8,5,4,1,2,9,2,1,0,0,5
8431,633,Deodorant F,0,6,1,5,4,4,2,1,3,5,5,4,5,5,4,3,5,5,2,2,3,4,1,4,5,4,3,5,5,0,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,4,1,3,3,2,2,2,4,3,4,8,1,1,0,0,2
8432,633,Deodorant F,0,5,2,3,4,5,5,2,2,4,2,3,2,5,4,1,3,5,4,5,4,3,2,3,3,4,5,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,3,1,1,5,5,7,4,1,4,8,2,1,0,0,3
8433,633,Deodorant F,0,5,0,4,3,5,4,5,4,3,3,1,5,5,5,5,3,4,1,2,2,1,2,2,4,3,1,5,2,0,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,1,3,3,6,8,3,4,1,4,3,2,1,0,0,1
8434,633,Deodorant F,1,4,1,3,1,4,3,3,5,3,1,4,5,2,5,4,4,4,3,4,4,2,2,4,1,3,5,5,4,1,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,4,1,2,2,6,9,7,4,1,2,2,2,1,0,0,2
8435,633,Deodorant F,0,6,1,3,5,4,2,3,4,2,5,5,5,3,5,2,5,4,2,5,5,2,2,2,3,4,4,5,5,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,3,6,10,2,4,1,3,5,3,3,0,0,2
8436,633,Deodorant F,0,5,0,3,2,5,2,1,4,1,4,5,5,5,4,5,2,5,1,4,3,3,3,5,3,4,5,5,5,3,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,4,4,2,2,6,1,7,4,1,2,7,1,2,0,0,3
8437,633,Deodorant F,1,1,0,3,5,1,3,2,1,1,4,3,3,5,5,1,3,4,1,4,3,2,3,3,3,3,1,4,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,2,5,8,1,4,1,2,8,1,2,0,0,2
8438,633,Deodorant F,0,6,1,3,3,4,5,5,5,3,2,4,5,5,3,5,4,5,2,4,4,3,4,5,4,5,5,5,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,2,3,2,9,2,4,3,2,4,1,2,0,0,6
8439,633,Deodorant F,0,7,3,3,5,3,4,1,4,4,2,3,5,5,4,5,3,5,1,3,5,5,2,3,3,5,5,2,1,2,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,4,1,1,3,6,7,2,4,1,2,6,1,6,0,0,6
8440,633,Deodorant F,1,2,0,4,5,4,3,1,1,2,3,3,5,2,2,2,3,5,5,3,2,5,2,2,2,4,3,4,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,2,3,7,2,4,1,4,3,1,1,0,0,1
8441,633,Deodorant F,0,6,1,3,2,5,5,2,4,4,4,5,4,5,5,1,4,4,1,2,1,2,3,2,3,5,2,2,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,5,3,1,6,9,2,4,2,4,2,2,1,0,0,2
8442,633,Deodorant F,0,6,2,3,1,5,3,2,2,2,4,4,3,1,1,1,3,3,1,2,2,5,2,4,4,2,3,3,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,5,3,3,6,8,2,4,1,3,4,2,2,0,0,2
8443,633,Deodorant F,1,4,2,3,3,5,4,2,1,2,2,4,5,4,2,4,5,2,1,5,1,2,2,2,5,4,3,5,2,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,1,6,9,7,4,1,3,7,1,1,0,0,5
8444,633,Deodorant F,0,5,1,3,3,2,3,1,2,2,3,4,4,4,5,2,5,4,5,5,3,2,3,1,5,3,2,3,5,-1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,1,3,6,4,2,4,2,2,6,1,2,0,0,5
8445,633,Deodorant F,0,5,2,3,2,1,4,1,1,2,1,3,4,5,5,4,4,5,1,5,4,3,4,5,4,3,5,3,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,2,1,4,9,2,4,2,3,6,2,1,0,0,3
8446,633,Deodorant F,0,7,1,3,5,2,3,2,4,2,3,4,4,4,5,5,5,4,1,4,5,2,1,3,4,1,4,5,2,2,1,,,,1,0,0,,0,,0,,0,,,,,0,0,0,4,5,3,3,3,7,7,4,1,4,5,2,2,0,0,4
8447,633,Deodorant F,0,5,0,4,3,5,3,3,3,1,4,5,5,2,4,4,4,4,1,5,3,2,4,4,3,5,5,1,5,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,5,2,3,5,10,6,4,2,3,4,1,1,0,0,1
8448,633,Deodorant F,0,6,0,5,2,1,5,3,5,3,1,4,3,1,3,4,5,5,2,3,2,2,1,5,2,4,5,3,1,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,3,3,3,5,8,2,4,2,3,7,2,1,0,0,5
8449,633,Deodorant F,0,5,1,4,1,3,5,5,2,2,4,5,1,5,1,3,5,2,1,2,4,1,5,1,2,4,5,3,4,4,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,1,3,3,7,10,2,4,1,4,6,2,2,0,0,3
8450,633,Deodorant F,0,5,1,4,2,5,1,1,2,1,2,3,4,1,3,3,4,4,1,4,4,3,5,3,4,5,1,2,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,5,3,1,7,9,2,4,1,4,5,1,1,0,0,2
8451,633,Deodorant F,0,6,2,3,4,4,4,5,4,1,5,5,2,5,3,1,4,4,2,3,2,1,2,1,5,5,2,2,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,3,6,6,3,4,1,3,7,1,1,0,0,3
8452,633,Deodorant F,1,2,2,3,5,1,3,1,2,1,3,1,5,4,5,1,5,3,3,5,1,2,1,5,1,4,2,5,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,2,3,6,9,3,4,2,2,5,2,2,0,0,5
8453,633,Deodorant F,0,6,2,2,4,4,1,5,5,5,5,3,4,3,5,2,3,4,1,4,5,4,2,2,4,5,4,2,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,1,3,3,6,3,2,4,1,4,6,3,3,0,0,2
8454,633,Deodorant F,1,2,1,3,1,3,4,1,4,2,5,4,3,5,1,1,2,5,4,5,4,1,4,5,4,4,5,4,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,1,3,3,5,6,1,4,3,4,4,2,1,0,0,4
8455,633,Deodorant F,0,6,0,3,1,4,5,3,2,4,5,3,3,5,4,2,3,4,1,4,5,5,5,5,1,3,1,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,2,3,7,8,2,4,1,3,2,2,1,0,0,3
8456,633,Deodorant F,0,6,1,3,4,4,4,1,4,4,5,2,4,5,5,4,2,5,1,3,3,5,3,3,5,5,1,5,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,2,1,7,7,4,1,3,3,1,2,0,0,2
8457,633,Deodorant F,0,7,0,3,2,5,3,2,4,5,2,3,4,3,1,1,1,5,1,4,3,3,3,1,1,3,4,1,5,0,0,,,,0,0,0,,0,,0,,1,,,,,0,0,0,5,2,3,3,6,9,2,4,5,4,4,2,1,0,0,3
8458,633,Deodorant F,0,6,1,3,2,4,4,4,4,1,3,5,4,5,1,4,3,4,3,5,3,2,4,2,1,4,5,2,3,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,5,3,2,6,8,1,4,1,5,10,2,1,0,0,5
8459,633,Deodorant F,1,4,1,5,1,2,3,3,3,2,4,4,4,4,4,3,4,4,1,4,4,2,3,5,2,4,3,4,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,1,1,5,8,2,4,1,2,3,2,1,0,0,5
8460,633,Deodorant F,0,6,0,3,1,5,4,1,5,2,3,2,5,5,4,5,5,4,2,5,5,1,4,4,4,5,1,4,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,5,1,3,3,6,7,2,4,1,2,10,2,2,0,0,3
8461,633,Deodorant F,0,6,1,4,4,5,1,1,5,1,4,4,4,4,5,3,1,3,5,5,4,2,3,3,3,4,4,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,2,3,2,1,10,2,4,1,2,3,1,7,0,0,5
8462,633,Deodorant F,0,5,2,4,4,5,4,2,4,2,3,5,5,3,3,5,5,3,2,3,3,1,2,2,1,2,3,4,4,2,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,5,5,2,3,6,5,1,4,1,5,6,2,1,0,0,6
8463,633,Deodorant F,0,5,2,3,3,4,4,3,4,3,5,5,4,5,4,5,5,5,1,5,5,2,4,3,2,4,2,3,3,2,0,,,,0,0,0,,0,,0,,1,,,,,0,0,0,5,2,3,3,6,8,2,4,1,4,5,2,2,0,0,2
8464,633,Deodorant F,0,7,0,4,4,2,4,2,4,1,2,5,5,3,4,3,4,5,1,5,2,5,1,1,4,1,4,3,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,2,3,4,6,2,4,1,3,6,1,1,0,0,2
8465,633,Deodorant F,1,2,3,4,1,5,4,2,5,1,4,4,3,3,4,5,3,1,1,1,3,5,5,2,5,4,3,4,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,5,3,3,5,6,6,4,1,4,3,1,1,0,0,2
8466,633,Deodorant F,0,6,1,3,2,5,1,2,2,3,5,4,3,4,3,1,5,4,2,5,1,4,2,3,5,3,2,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,2,1,7,6,1,4,4,2,10,1,2,0,0,6
8467,633,Deodorant F,0,5,1,3,3,2,5,1,4,1,4,4,3,4,5,5,3,4,1,3,4,1,4,3,3,4,3,5,3,2,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,4,2,3,3,5,7,7,4,1,2,2,1,2,0,0,4
8468,633,Deodorant F,0,6,0,3,2,2,4,2,3,2,5,5,3,5,5,1,4,2,1,5,3,1,5,1,3,5,2,5,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,3,2,5,8,2,4,4,4,6,2,6,0,0,2
8469,633,Deodorant F,0,5,1,3,2,4,2,4,5,5,3,3,3,5,2,1,5,4,2,4,3,1,4,5,2,4,4,3,2,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,2,3,5,7,4,4,1,4,10,2,1,0,0,3
8470,633,Deodorant F,0,6,0,3,1,1,3,1,4,1,1,5,5,5,4,4,4,2,3,3,2,5,2,5,4,5,3,1,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,1,2,2,1,5,3,4,1,2,2,1,1,0,0,2
8471,633,Deodorant F,0,7,3,3,2,5,4,1,4,3,4,5,4,4,3,3,5,5,1,4,4,3,4,3,3,4,2,4,3,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,1,2,5,7,7,4,1,3,3,2,1,0,0,1
8472,633,Deodorant F,1,2,2,5,1,1,3,1,5,3,4,2,5,2,4,4,2,3,1,3,3,5,4,1,5,5,2,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,4,3,3,4,7,2,4,2,3,6,2,1,0,0,1
8473,633,Deodorant F,0,6,2,3,4,4,4,2,4,1,4,5,4,5,2,1,1,1,3,5,4,4,4,5,4,3,5,5,1,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,1,2,6,3,7,4,1,3,3,3,1,0,0,2
8474,633,Deodorant F,0,5,0,3,1,4,4,1,4,3,5,3,1,4,4,1,1,3,4,4,5,3,5,3,3,5,3,5,4,0,0,,,,0,0,1,,0,,0,,0,,,,,0,0,0,2,1,1,3,5,7,1,4,1,2,4,2,1,0,0,2
8475,633,Deodorant F,0,6,0,5,1,4,3,1,3,1,5,2,5,3,5,4,4,4,1,5,5,2,5,1,4,3,4,2,4,1,0,,,,0,0,0,,0,,0,,1,,,,,0,0,0,5,5,1,3,7,10,5,4,2,3,4,2,6,0,0,2
8476,633,Deodorant F,0,6,1,3,4,3,1,1,5,5,1,2,4,4,4,3,3,5,3,3,3,1,1,2,5,4,4,3,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,1,3,3,6,4,2,4,1,2,10,2,1,0,0,1
8477,633,Deodorant F,1,4,2,3,1,5,5,1,3,5,4,3,5,5,1,1,3,4,1,1,4,1,3,2,5,4,5,3,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,3,2,3,4,2,2,4,5,4,9,1,1,0,0,6
8478,633,Deodorant F,0,6,0,4,1,4,3,2,5,1,3,1,5,3,4,1,3,5,1,4,5,1,3,5,3,3,4,2,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,2,2,7,7,7,4,1,3,10,2,2,0,0,3
8479,633,Deodorant F,0,5,0,3,5,4,4,2,4,2,4,4,4,5,4,1,4,4,1,5,2,2,4,5,3,3,4,5,3,-1,0,,,,0,0,0,,0,,0,,1,,,,,0,0,0,4,1,3,1,7,7,7,4,3,4,9,1,1,0,0,3
8480,633,Deodorant F,0,6,0,3,5,2,5,3,4,2,4,4,5,4,1,5,5,1,2,3,5,1,3,2,1,3,3,4,1,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,1,1,5,6,6,4,1,4,2,3,2,0,0,4
8481,633,Deodorant F,0,7,1,3,3,1,5,1,2,1,3,4,4,1,5,5,2,5,2,5,3,1,1,5,3,1,4,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,4,3,3,6,8,7,4,2,3,2,2,1,0,0,1
8482,633,Deodorant F,0,5,2,4,5,4,1,2,2,3,4,4,4,5,5,5,1,5,2,5,2,1,2,4,4,5,3,4,5,3,0,,,,0,0,1,,0,,0,,0,,,,,0,0,0,1,2,3,3,5,8,3,4,5,5,3,1,1,0,0,2
8483,633,Deodorant F,0,6,2,4,1,4,5,2,2,4,2,5,4,4,4,5,3,4,1,5,4,2,4,3,2,5,3,1,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,3,5,6,2,4,2,5,4,2,2,0,0,3
8484,633,Deodorant F,0,7,1,3,5,3,4,1,3,1,4,5,5,2,5,2,1,3,2,4,3,4,4,1,3,3,4,5,1,3,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,5,5,3,3,5,10,4,4,1,4,4,1,1,0,0,5
8485,633,Deodorant F,0,7,0,5,2,1,4,2,5,4,4,4,4,4,5,2,5,3,1,1,3,3,2,5,5,4,5,5,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,2,3,6,7,6,4,1,2,3,2,5,0,0,3
8486,633,Deodorant F,1,4,3,3,5,1,4,4,5,1,5,5,5,5,5,5,1,5,3,4,4,3,4,5,5,1,5,5,2,-1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,5,2,3,5,7,2,4,1,3,2,1,6,0,0,5
8487,633,Deodorant F,0,6,1,3,2,4,3,1,5,2,5,5,5,1,4,5,4,4,4,4,3,3,4,3,2,1,4,4,4,2,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,2,3,2,2,4,6,4,4,5,3,3,3,1,0,0,3
8488,633,Deodorant F,0,6,2,3,4,5,5,4,5,5,3,3,5,5,2,1,5,5,1,5,4,1,4,1,3,5,1,4,1,2,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,1,2,1,2,7,5,2,4,1,5,9,2,1,0,0,2
8489,633,Deodorant F,0,5,0,5,1,4,5,4,4,1,5,3,3,5,5,1,3,5,5,5,5,1,1,3,2,4,3,2,1,1,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,5,2,3,3,7,2,7,4,1,3,4,1,1,0,0,6
